ukprn,he_provider,country_of_he_provider,region_of_he_provider,academic_year,int_n_consult_sme,int_n_consult_lc,int_n_consult_nc,int_n_consult_total,int_v_consult_sme_000gbp,int_v_consult_lc_000gbp,int_v_consult_nc_000gbp,int_v_consult_total_000gbp,int_n_fe_sme,int_n_fe_lc,int_n_fe_nc,int_n_fe_total,int_v_fe_sme_000gbp,int_v_fe_lc_000gbp,int_v_fe_nc_000gbp,int_v_fe_total_000gbp,cpd_sme_000gbp,cpd_lc_000gbp,cpd_nc_000gbp,cpd_indiv_000gbp,cpd_tot_rev_000gbp,cpd_lrnr_days,contract_int_n_sme,contract_int_n_lc,contract_int_n_nc,contract_int_n_total,contract_int_v_sme_000gbp,contract_int_v_lc_000gbp,contract_int_v_nc_000gbp,contract_int_v_total_000gbp,cumul_patent,n_disclosures,n_patents_filed,n_external_patents,n_patents_granted,nonsoftware_sme,nonsoftware_lc,software_sme,software_lc,license_inc_nsw_nc_000gbp,license_inc_nsw_lc_000gbp,license_inc_nsw_sme_000gbp,license_inc_ip_nc_000gbp,license_inc_ip_lc_000gbp,license_inc_ip_sme_000gbp,license_inc_sw_nc_000gbp,license_inc_sw_lc_000gbp,license_inc_sw_sme_000gbp,external_investment_spin,n_spinouts_surv3,hefunds_eu_industry,hefunds_noneu_industry,hefunds_research_councils,hefunds_total,hefunds_uk_industry,inc_collab_public,ay_cpi,bci_sme,bci_lc,bci_total,cagr_5yr_2324,cluster
10009612,Luther King House Educational Trust,England,North West,2024/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,35,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,
10004180,The Manchester Metropolitan University,England,North West,2014/15,148,19,48,215,714.8235339,193.3427463,488.8031403,1396.969421,167,6,6,179,136.1568636,12.25411772,296.8219626,445.232944,1241.750596,1573.973343,4757.320814,4209.970222,11783.01498,40251,3,9,115,127,6.80784318,302.2682372,3608.156885,3917.232966,180,8,4,0,4,2,0,0,0,0,0,0,0,0,13.61568636,4.084705908,0,0,0,8,,,,,,,73.4447,871.403927,507.8651012,1379.269028,0.148207483,Large with teaching and research focus
10004180,The Manchester Metropolitan University,England,North West,2015/16,177,18,58,253,588.3398315,189.830472,488.7124917,1266.882795,121,5,15,141,114.4368093,67.3157702,265.2241346,446.9767141,613.9198242,1011.082868,5464.694225,3853.154686,10942.8516,37805,3,8,121,132,78.08629343,122.5147018,3399.446395,3600.04739,184,44,12,4,0,0,0,0,0,0,0,9.424207828,0,0,0,0,0,0,134.6315404,4,22.88736187,0,2248.346725,8230.026065,603.149301,4838.657562,74.2768,790.2871421,379.6609439,1169.948086,0.148207483,Large with teaching and research focus
10004180,The Manchester Metropolitan University,England,North West,2016/17,166,19,43,228,534.5287018,467.0510687,639.0528786,1640.632649,106,2,6,114,63.50836061,68.800724,123.0474487,255.3565333,418.0967074,808.4085069,4372.815246,3926.933631,9526.254092,33488,10,14,103,127,292.403077,359.8807101,3838.286544,4490.570332,156,36,28,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23.81563523,60.86217892,2299.53189,10953.86911,1083.611403,5635.043913,75.5806,890.4401394,895.7325028,1786.172642,0.148207483,Large with teaching and research focus
10004180,The Manchester Metropolitan University,England,North West,2017/18,53,21,48,122,145.8428283,319.0311869,584.6734813,1049.547497,85,2,5,92,111.9864575,70.31707793,42.97154763,225.275083,358.0962302,596.3929943,5422.22801,4483.364802,10860.08204,38791,15,11,78,104,225.275083,458.3631747,2584.803698,3268.441956,160,24,0,12,4,1,0,0,0,0,0,27.34553031,0,0,0,0,0,0,0,8,24.74119409,134.1233153,2733.250863,12272.93444,998.7629403,5896.217202,76.795,510.4498991,847.7114395,1358.161339,0.148207483,Large with teaching and research focus
10004180,The Manchester Metropolitan University,England,North West,2018/19,30,28,66,124,212.3633626,169.127708,811.3043434,1192.795414,83,2,1,86,55.95202368,64.853482,111.9040474,232.709553,291.2048505,590.0395225,5490.928142,2892.973952,9265.146467,33888,22,17,82,121,251.7841066,427.269999,1846.416782,2525.470887,160,44,12,4,0,2,0,1,0,0,0,29.24764874,0,0,0,0,0,12.71636902,0,12,3.814910706,90.28622003,3274.465022,12150.4906,1307.242735,6285.701206,78.6388,562.0635106,661.251189,1223.3147,0.148207483,Large with teaching and research focus
10004180,The Manchester Metropolitan University,England,North West,2019/20,42,26,85,153,197.7794648,195.3225771,4231.98917,4625.091212,33,2,6,41,60.19375017,65.10752569,237.089669,362.3909449,140.0426024,507.3473229,5283.537132,2542.878834,8473.805891,32084,26,16,101,143,299.740307,454.524236,2098.182149,2852.446692,76,20,0,0,0,0,0,0,0,0,0,1.228443881,0,0,0,0,0,0,0,12,3.685331643,82.30574003,3162.01455,11947.84519,1254.241202,5395.325525,81.4038,558.9419659,714.9543387,1273.896305,0.148207483,Large with teaching and research focus
10004180,The Manchester Metropolitan University,England,North West,2020/21,70,19,80,169,600.5343094,187.5186183,2494.70972,3282.762648,25,1,3,29,10.68144029,20.17605387,15.42874708,46.28624124,155.4742975,259.9150469,4809.021782,1763.624474,6988.0356,27386,22,15,89,126,342.9929158,624.2708433,2457.918092,3425.181852,44,8,0,0,0,0,0,0,0,0,5.934133492,0,0,0,0,0,0,0,0,8,20.17605387,70.0227752,4715.262473,13979.63168,901.9882908,5129.46499,84.2583,954.2086655,837.8996491,1792.108315,0.148207483,Large with teaching and research focus
10004180,The Manchester Metropolitan University,England,North West,2021/22,57,32,98,187,247.7717906,558.0654349,2679.177212,3485.014438,35,1,2,38,63.67966581,17.36718158,59.04841739,140.0952648,127.3593316,326.5030138,4523.571897,3173.562982,8150.997224,32744,19,13,62,94,274.401469,1382.427654,1523.680731,3180.509854,48,8,4,0,0,3,0,1,0,0,0,24.31405422,0,0,0,0,0,0,0,8,68.31091423,339.2389469,5570.23404,16082.01015,1522.522919,6041.463567,86.3698,610.1669797,1957.860271,2568.02725,0.148207483,Large with teaching and research focus
10004180,The Manchester Metropolitan University,England,North West,2022/23,50,31,94,175,200.1930122,397.1220078,2205.38715,2802.70217,34,1,1,36,71.80836306,17.40808802,29.37614853,118.5925996,89.21645108,256.7692982,4420.56635,3323.856805,8090.408905,34407,23,25,70,118,186.0489407,1096.709545,1505.799613,2788.558099,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,202.3690232,354.6897933,6109.150888,16200.40191,1426.375212,6509.536912,91.9113,458.0503159,1511.239641,1969.289957,0.148207483,Large with teaching and research focus
10004180,The Manchester Metropolitan University,England,North West,2023/24,36,35,87,158,286.4039084,590.4486372,2585.936738,3462.789284,30,1,1,32,52.92246133,17.64082044,114.1464852,184.709767,1.03769532,183.6720717,4265.965461,4581.424839,9032.100067,40274,31,36,77,144,289.5169943,1305.420713,2188.49943,3783.437137,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,341.4017603,128.6742197,8182.2276,20989.46324,1540.97755,6999.254935,96.3674,628.843364,1913.51017,2542.353534,0.148207483,Large with teaching and research focus
10004180,The Manchester Metropolitan University,England,North West,2024/25,27,21,66,114,192,240,1512,1944,0,1,1,2,0,18,69,87,0,81,3650,1751,5482,24981,34,34,75,143,396,1242,2033,3671,4,4,0,4,0,1,0,0,0,0,0,0,0,0,5,0,0,0,300,8,315,32,7070,20073,1584,6712,100,593,1500,2093,0.148207483,Large with teaching and research focus
10007798,The University of Manchester,England,North West,2014/15,66,118,75,259,423.4478458,3030.851784,1477.30197,4931.6016,79,117,500,696,354.0078454,1495.002362,4712.389049,6561.399257,496.9725521,4939.771011,10583.47301,7718.732597,23738.94917,92990,51,396,435,882,4317.534145,35035.88414,38592.30142,77945.7197,1004,1788,232,228,256,30,43,30,41,1179.118439,770.647848,76.24784362,0,0,0,181.0886286,31.31607863,4.084705908,272177.5703,116,,,,,,,73.4447,5175.322385,40363.70221,45539.0246,0.020942287,Very large and highly research intensive
10007798,The University of Manchester,England,North West,2015/16,57,100,71,228,581.6082545,2820.530771,1268.229111,4670.368136,137,113,188,438,935.6892058,1658.660578,3605.432652,6199.782435,566.7987851,1047.433384,13236.97305,8632.57437,23483.77959,92760,64,467,365,896,4612.476574,41450.35866,37871.85231,83934.68755,2272,936,192,308,136,76,36,181,44,1176.679663,815.8671348,2695.323439,0,0,0,162.9041639,12.11683864,4.038946212,293297.5034,132,2878.422334,5526.624733,155391.7239,368188.9904,34701.27954,110897.3461,74.2768,8829.136419,46757.53398,55586.6704,0.020942287,Very large and highly research intensive
10007798,The University of Manchester,England,North West,2016/17,72,92,63,227,596.7139716,2233.377348,1071.703585,3901.794905,156,94,109,359,635.0836061,1676.356102,3344.773659,5656.213367,263.2950784,4094.966169,9904.658074,7699.065633,21961.98495,105319,68,421,434,923,3328.896569,39978.513,36664.17044,79971.58001,2348,1016,216,368,296,218,23,19,8,881.1785035,619.206516,1.323090846,0,0,0,109.8165402,11.90781761,0,187270.2784,160,3203.202938,6121.941345,143919.2068,346459.2766,32853.6688,97765.8288,75.5806,4562.017237,44519.36079,49081.37803,0.020942287,Very large and highly research intensive
10007798,The University of Manchester,England,North West,2017/18,53,79,81,213,484.4065369,1385.506869,1496.191158,3366.104564,159,107,126,392,990.9499316,1420.665408,3686.437919,6098.053259,247.4119409,5071.944788,9880.851618,9311.804154,24512.0125,228344,74,404,396,874,5249.039651,54717.10398,37908.71802,97874.86164,2448,1064,208,388,212,76,64,15,13,1011.784621,2079.562472,11.71951299,0,0,0,183.6057035,40.36721141,23.43902598,126169.6725,180,2708.509669,30737.67823,160493.5217,388975.8448,26005.59932,105351.9109,76.795,6759.554659,59643.20594,66402.7606,0.020942287,Very large and highly research intensive
10007798,The University of Manchester,England,North West,2018/19,54,111,68,233,255.5990173,1841.330234,1522.149372,3619.078623,135,123,147,405,729.9195817,1113.953926,3813.639069,5657.512576,174.2142556,6368.357605,9879.347091,7060.128079,23482.04703,259143,94,414,443,951,6281.886295,31105.51026,44443.70972,81831.10627,2276,624,192,472,244,69,58,22,19,1052.915355,1117.768837,17.80291663,0,0,0,63.58184509,22.88946423,54.68038678,21277.02864,192,3353.30651,5498.557964,189821.0553,411412.6869,31144.931,122581.9824,78.6388,7339.888198,35201.45272,42541.34092,0.020942287,Very large and highly research intensive
10007798,The University of Manchester,England,North West,2019/20,51,95,41,187,270.2576538,1320.577172,934.8457934,2525.680619,89,85,130,304,469.2655625,515.94643,4111.60167,5096.813662,40.53864807,2633.783681,9687.508446,5218.429606,17580.26038,223600,65,340,354,759,8097.902064,23651.23004,30268.85723,62017.98933,2496,364,140,276,356,47,49,14,69,574.9117363,975.3844415,203.9216842,0,0,0,87.21951555,6.142219405,54.05153076,112559.8559,192,1885.661357,9235.441097,144488.3408,325186.2935,25147.47469,114051.1868,81.4038,9095.398495,26469.2803,35564.6788,0.020942287,Very large and highly research intensive
10007798,The University of Manchester,England,North West,2020/21,38,50,61,149,448.620492,855.7020495,1115.617096,2419.939638,77,37,59,173,1074.078162,611.2157497,2269.212647,3954.506559,179.2108315,780.9319675,10896.25592,6615.372017,18471.77073,297867,35,291,184,510,2456.731266,20044.31611,11175.16019,33676.20757,2372,320,148,228,168,50,40,13,2,480.6648128,7996.838294,277.7174474,0,0,0,0,16.61557378,0,431307.0641,184,2164.771898,5089.112883,120564.977,281238.7622,17054.69966,107757.9301,84.2583,4257.147367,29524.68778,33781.83514,0.020942287,Very large and highly research intensive
10007798,The University of Manchester,England,North West,2021/22,55,49,66,170,826.6778434,776.8919229,1295.591746,2899.161512,30,25,75,130,433.0217275,782.6809834,4060.447054,5276.149765,30.10311475,1607.043203,13692.28596,8204.25658,23533.68886,348936,56,297,328,681,4465.681291,26203.60357,26825.34868,57494.63354,1676,448,148,292,140,56,43,12,1,406.3920491,4831.549917,409.8654854,0,0,0,0,5.789060528,11.57812106,156545.4592,204,2615.497547,6293.866606,137350.0923,313258.8011,16788.27553,101323.6108,86.3698,6146.824469,32600.51546,38747.33993,0.020942287,Very large and highly research intensive
10007798,The University of Manchester,England,North West,2022/23,47,112,66,225,459.1383214,1455.75136,962.8848683,2877.77455,79,116,121,316,2697.165637,1265.350398,4855.768551,8818.284585,140.3527096,1442.695294,19317.53767,7779.239332,28679.82501,300239,87,307,409,803,5553.180077,20543.71987,28492.68806,54589.588,1536,560,64,400,76,57,44,14,0,288.3214578,2894.094633,244.8012377,0,0,0,163.2008251,0,7.616038507,707416.8247,236,3970.132073,6233.183515,128318.2808,294945.2352,17413.52804,63392.64051,91.9113,8961.901311,26158.91626,35120.81757,0.020942287,Very large and highly research intensive
10007798,The University of Manchester,England,North West,2023/24,82,118,98,298,693.1804739,1547.203722,1016.941414,3257.32561,84,84,59,227,2952.243186,1174.671102,3174.309984,7301.224273,59.14863325,3493.920143,11321.25594,8858.804949,23733.12967,339781,143,293,434,870,6372.486961,25141.28222,29649.03069,61162.79987,1216,432,236,424,108,54,53,13,2,312.3462914,1461.075011,50.84707069,0,0,0,518.8476601,54.99785197,0,311308.5961,344,4639.535777,4916.600427,138029.043,298700.5979,21669.15368,79635.85196,96.3674,10068.75769,29379.22991,39447.9876,0.020942287,Very large and highly research intensive
10007798,The University of Manchester,England,North West,2024/25,102,113,103,318,616,1173,1155,2944,209,113,346,668,2218,1168,3351,6737,560,3063,9581,9676,22880,323834,141,293,665,1099,4598,23863,54938,83399,1236,608,64,540,260,75,45,17,2,1048,546,353,0,0,0,0,0,0,583260,352,3714,5382,133449,303343,21269,73652,100,7785,26750,34535,0.020942287,Very large and highly research intensive
10023453,Matrix College of Counselling and Psychotherapy Ltd,England,East of England,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,86.3698,0,0,0,,
10023453,Matrix College of Counselling and Psychotherapy Ltd,England,East of England,2022/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9113,0,0,0,,
10020416,Missio Dei,England,North West,2022/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9113,0,0,0,,
10030776,St Mellitus College,England,London,2019/20,0,0,2,2,0,0,7.370663286,7.370663286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4038,0,0,0,,
10030776,St Mellitus College,England,London,2020/21,0,0,2,2,0,0,9.494613587,9.494613587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2583,0,0,0,,
10030776,St Mellitus College,England,London,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3698,0,0,0,,
10030776,St Mellitus College,England,London,2022/23,0,0,2,2,0,0,11.96806051,11.96806051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9113,0,0,0,,
10030776,St Mellitus College,England,London,2023/24,0,0,2,2,0,0,8.301562562,8.301562562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.188476601,5.188476601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7539064,0,0,96.3674,0,0,0,,
10030776,St Mellitus College,England,London,2024/25,0,0,2,2,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,100,0,0,0,,
10004320,The Metanoia Institute,England,London,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,158.4692606,158.4692606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.3012759,0,158.4692606,81.4038,0,0,0,,
10004320,The Metanoia Institute,England,London,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.1006441,0,138.8587237,84.2583,0,0,0,,
10004320,The Metanoia Institute,England,London,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.4640164,0,164.409319,86.3698,0,0,0,,
10004320,The Metanoia Institute,England,London,2022/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.4967811,0,183.8729297,91.9113,0,0,0,,
10004320,The Metanoia Institute,England,London,2023/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.3705091,0,56.03554729,96.3674,0,0,0,,
10004320,The Metanoia Institute,England,London,2024/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,22,100,0,0,0,,
10004351,Middlesex University,England,London,2014/15,2,4,4,10,8.169411816,24.50823545,5.446274544,38.12392181,0,1,2,3,0,70.80156907,6.80784318,77.60941225,226.0203936,2631.912173,3051.275313,4095.598457,10004.80634,52488,5,18,65,88,9.530980452,424.8094144,1692.429815,2126.770209,68,16,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,,,,73.4447,17.70039227,520.1192189,537.8196112,-0.037641605,Large with teaching and research focus
10004351,Middlesex University,England,London,2015/16,5,3,2,10,14.80946944,12.11683864,2.692630808,29.61893889,0,0,5,5,0,0,83.47155505,83.47155505,110.3978631,910.1092131,3707.752623,4654.212352,9382.47205,63285,19,17,64,100,138.6704866,407.9335674,1715.205825,2261.809879,68,12,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,891.2607974,7091.043233,216.75678,3775.068393,74.2768,153.4799561,420.050406,573.5303621,-0.037641605,Large with teaching and research focus
10004351,Middlesex University,England,London,2016/17,5,1,3,9,13.23090846,1.323090846,2.646181692,17.200181,0,3,2,5,0,136.2783571,2.646181692,138.9245388,5.292363384,1443.492113,3392.404929,6532.099507,11373.28891,73059,11,32,67,110,44.98508877,336.0650749,2529.749698,2910.799861,72,12,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1038.626314,7316.692379,231.5408981,3962.657084,75.5806,58.21599723,473.6665229,531.8825201,-0.037641605,Large with teaching and research focus
10004351,Middlesex University,England,London,2017/18,7,3,1,11,52.0867244,3.90650433,19.53252165,75.52575037,1,4,1,6,42.97154763,203.1382251,7.813008659,253.9227814,14.32384921,1260.49873,4084.901361,6508.236213,11867.96015,73962,8,27,69,104,13.0216811,835.9919266,2005.338889,2854.352497,72,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1044.338824,6934.045185,278.6639755,3492.414871,76.795,108.0799531,1043.036656,1151.116609,-0.037641605,Large with teaching and research focus
10004351,Middlesex University,England,London,2018/19,4,0,1,5,40.69238086,0,3.814910706,44.50729157,0,0,2,2,0,0,10.17309522,10.17309522,7.629821411,942.2829443,2714.944786,6105.128766,9769.986317,63923,10,23,60,93,209.8200888,643.4482724,1761.217109,2614.48547,72,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.8758323,0,0,16,0,0,928.2949384,5759.243529,534.0874988,2308.020977,78.6388,250.5124697,1106.324105,1356.836574,-0.037641605,Large with teaching and research focus
10004351,Middlesex University,England,London,2019/20,9,1,1,11,93.36173496,2.456887762,1.228443881,97.0470666,0,0,0,0,0,0,0,0,180.5812505,824.2858441,3488.780622,5569.764556,10063.41227,67338,7,5,73,85,138.8141586,276.3998732,1250.555871,1665.769903,68,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.02576538,0,0,16,0,0,920.1044669,4121.429221,300.9687508,923.7897985,81.4038,232.1758935,305.8825264,538.0584199,-0.037641605,Large with teaching and research focus
10004351,Middlesex University,England,London,2020/21,6,4,0,10,20.17605387,49.84672133,0,70.0227752,1,0,0,1,2.373653397,0,0,2.373653397,73.5832553,465.2360658,3865.494557,3879.736477,8284.050355,46375,2,8,47,57,7.12096019,265.8491804,3127.28835,3400.258491,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.60480095,0,0,16,0,0,1128.67219,5750.175354,214.8156324,1004.055387,84.2583,29.67066746,351.3007027,380.9713702,-0.037641605,Large with teaching and research focus
10004351,Middlesex University,England,London,2021/22,5,13,0,18,17.36718158,130.8327679,0,148.1999495,1,0,0,1,1.157812106,0,0,1.157812106,100.7296532,746.7888081,4696.0859,4358.004766,9901.609127,56119,6,23,32,61,13.89374527,611.3247918,1310.643304,1935.861841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.41559897,0,0,16,0,0,1590.833833,4811.867111,260.5077238,1193.704281,86.3698,32.41873896,818.5731587,850.9918976,-0.037641605,Large with teaching and research focus
10004351,Middlesex University,England,London,2022/23,11,3,3,17,80.51240707,48.96024754,7.616038507,137.0886931,1,0,0,1,3.264016503,0,0,3.264016503,36.99218703,237.1851992,3459.857493,4120.276832,7854.311711,43771,33,41,207,281,90.30445658,417.7941124,1296.902557,1805.001126,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.08019253,0,0,16,0,0,1760.392901,5055.961563,187.1369462,852.9963127,91.9113,174.0808802,504.8345524,678.9154326,-0.037641605,Large with teaching and research focus
10004351,Middlesex University,England,London,2023/24,13,4,3,20,30.09316429,69.52558645,24.90468768,124.5234384,1,3,0,4,10.3769532,219.9914079,0,230.3683611,10.3769532,20.7539064,4566.897104,3135.915258,7733.943221,48645,4,3,70,77,18.67851576,95.46796946,423.3796906,537.5261759,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1575.221496,3565.52112,161.88047,684.8789113,96.3674,59.14863325,384.9849638,444.133597,-0.037641605,Large with teaching and research focus
10004351,Middlesex University,England,London,2024/25,8,2,4,14,30,3,66,99,1,2,3,6,0,245,21,266,23,48,5299,3638,9008,58794,2,1,41,44,25,23,906,954,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1222,3633,25,0,100,55,271,326,-0.037641605,Large with teaching and research focus
10023777,Mont Rose College of Management and Sciences Limited,England,London,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4038,0,0,0,,
10023777,Mont Rose College of Management and Sciences Limited,England,London,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2583,0,0,0,,
10023777,Mont Rose College of Management and Sciences Limited,England,London,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3698,0,0,0,,
10023777,Mont Rose College of Management and Sciences Limited,England,London,2022/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9113,0,0,0,,
10023777,Mont Rose College of Management and Sciences Limited,England,London,2023/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3674,0,0,0,,
10023777,Mont Rose College of Management and Sciences Limited,England,London,2024/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,
10023454,Moorlands College,England,South East,2019/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.42665821,18.42665821,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4038,0,0,0,,
10023454,Moorlands College,England,South East,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12096019,7.12096019,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2583,0,0,0,,
10023454,Moorlands College,England,South East,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.262496845,9.262496845,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3698,0,0,0,,
10023454,Moorlands College,England,South East,2022/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.528033006,6.528033006,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9113,0,0,0,,
10001444,National Centre for Circus Arts,England,London,2021/22,2,13,1,16,1.157812106,60.20622949,3.473436317,64.83747791,309,12,0,321,108.8343379,369.3420617,0,478.1763996,2.315624211,0,0,0,2.315624211,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3698,109.99215,429.5482912,539.5404412,,"Small and mid-size, teaching focus"
10001444,National Centre for Circus Arts,England,London,2022/23,2,12,0,14,5.440027505,26.11213202,0,31.55215953,425,10,0,435,159.9368086,555.970811,0,715.9076196,3.264016503,0,0,340.5457218,343.8097383,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,91.9113,165.3768361,582.082943,747.4597792,,"Small and mid-size, teaching focus"
